restaurant_class,restaurant_name,restaurant_url,restaurant_reviews
1867,Picotine,/Restaurant_Review-g187265-d13955576-Reviews-Picotine-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 8 reviews
1868,Le Moulin,/Restaurant_Review-g187265-d17656686-Reviews-Le_Moulin-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 7 reviews
1869,Pepperoni,/Restaurant_Review-g187265-d1329795-Reviews-Pepperoni-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 18 reviews
1870,Au fût et à mesure,/Restaurant_Review-g187265-d11883113-Reviews-Au_fut_et_a_mesure-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 12 reviews
1871,Croc & Go,/Restaurant_Review-g187265-d7376039-Reviews-Croc_Go-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 8 reviews
1872,Le Burge,/Restaurant_Review-g187265-d20480941-Reviews-Le_Burge-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 5 reviews
1873,9ème Avenue,/Restaurant_Review-g187265-d17778757-Reviews-9eme_Avenue-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 3 reviews
1874,Garden,/Restaurant_Review-g187265-d9453449-Reviews-Garden-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 7 reviews
1875,Comptoir Saint-amour,/Restaurant_Review-g187265-d27208426-Reviews-Comptoir_Saint_amour-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 1 review
1876,Les Burgers de Papa,/Restaurant_Review-g187265-d17343403-Reviews-Les_Burgers_de_Papa-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 22 reviews
1877,Edo,/Restaurant_Review-g187265-d6687046-Reviews-Edo-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 62 reviews
1878,T,/Restaurant_Review-g187265-d28112293-Reviews-T_twist-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 1 review
1879,Brasserie du Square,/Restaurant_Review-g187265-d6856035-Reviews-Brasserie_du_Square-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 17 reviews
1880,Royal Kahn's Tandoori,/Restaurant_Review-g187265-d7077766-Reviews-Royal_Kahn_s_Tandoori-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 6 reviews
1881,Chipotle Mexican Grill,/Restaurant_Review-g187265-d23778354-Reviews-Chipotle_Mexican_Grill-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 3 reviews
1882,Fan Wu,/Restaurant_Review-g187265-d23831453-Reviews-Fan_Wu-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 6 reviews
1883,King Marcel Lyon Augagneur,/Restaurant_Review-g187265-d23436013-Reviews-King_Marcel_Lyon_Augagneur-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 5 reviews
1884,Cafe Ampere,/Restaurant_Review-g187265-d15020319-Reviews-Cafe_Ampere-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 19 reviews
1885,Le Bistrot d'A Côté,/Restaurant_Review-g187265-d6706435-Reviews-Le_Bistrot_d_A_Cote-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 3 reviews
1886,ONI'poke,/Restaurant_Review-g187265-d19097584-Reviews-ONI_poke-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 12 reviews
1887,bistrot japonais KUROGOMA,/Restaurant_Review-g187265-d19951727-Reviews-Bistrot_japonais_KUROGOMA-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 6 reviews
1888,So'smoothie,/Restaurant_Review-g187265-d23436439-Reviews-So_smoothie-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 6 reviews
1889,Frite Alors!,/Restaurant_Review-g187265-d6732384-Reviews-Frite_Alors-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 80 reviews
1890,Ahika,/Restaurant_Review-g187265-d2061918-Reviews-Ahika-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 44 reviews
1891,Hello Brooklyn,/Restaurant_Review-g187265-d6523147-Reviews-Hello_Brooklyn-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1892,Piu Tigelleria,/Restaurant_Review-g187265-d23967492-Reviews-Piu_Tigelleria-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1893,Béguin - Bar À Manger,/Restaurant_Review-g187265-d27844804-Reviews-Beguin_Bar_A_Manger-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1894,Mexican'o,/Restaurant_Review-g187265-d21319954-Reviews-Mexican_o-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1895,Ghost Burger Jean Macé,/Restaurant_Review-g187265-d23698929-Reviews-Ghost_Burger_Jean_Mace-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1896,La Diva Pizza,/Restaurant_Review-g187265-d5825482-Reviews-La_Diva_Pizza-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1897,Max Saveurs,/Restaurant_Review-g187265-d8341441-Reviews-Max_Saveurs-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1898,Kin Khao Lyon,/Restaurant_Review-g187265-d24058225-Reviews-Kin_Khao_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1899,Bon Wok,/Restaurant_Review-g187265-d23450157-Reviews-Bon_Wok-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1900,Bar Les Collections,/Restaurant_Review-g187265-d14945154-Reviews-Bar_Les_Collections-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1901,Bolly Food,/Restaurant_Review-g187265-d5798034-Reviews-Bolly_Food-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1902,Kaly Sushi Lyon 7,/Restaurant_Review-g187265-d24026456-Reviews-Kaly_Sushi_Lyon_7-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1903,Alexandria,/Restaurant_Review-g187265-d25151500-Reviews-Alexandria-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1904,MRoc Part-Dieu,/Restaurant_Review-g187265-d7349934-Reviews-MRoc_Part_Dieu-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1905,Suc Süc,/Restaurant_Review-g187265-d29011041-Reviews-Suc_Suc-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1906,Le metropole,/Restaurant_Review-g187265-d4019768-Reviews-Le_metropole-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1907,Casa Piadina,/Restaurant_Review-g187265-d23287313-Reviews-Casa_Piadina-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1908,Asian House,/Restaurant_Review-g187265-d21380239-Reviews-Asian_House-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1909,Chamas Tacos,/Restaurant_Review-g187265-d21277251-Reviews-Chamas_Tacos-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1910,Roma In City,/Restaurant_Review-g187265-d10521050-Reviews-Roma_In_City-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1911,L'Engrenache,/Restaurant_Review-g187265-d28663438-Reviews-L_Engrenache-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1912,CLASS CROUTE,/Restaurant_Review-g187265-d1323385-Reviews-CLASS_CROUTE-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1913,Maison Jolivet Pere & Filles,/Restaurant_Review-g187265-d8684009-Reviews-Maison_Jolivet_Pere_Filles-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1914,Fuxia,/Restaurant_Review-g187265-d4007235-Reviews-Fuxia-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1915,Akapico,/Restaurant_Review-g187265-d23824102-Reviews-Akapico-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1916,Boutique Pignol Printemps,/Restaurant_Review-g187265-d7332723-Reviews-Boutique_Pignol_Printemps-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1917,Le Jardin des Pentes,/Restaurant_Review-g187265-d7340183-Reviews-Le_Jardin_des_Pentes-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1918,Buvette des Cygnes,/Restaurant_Review-g187265-d7261928-Reviews-Buvette_des_Cygnes-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1919,Maison Pepin - Confluence,/Restaurant_Review-g187265-d12338235-Reviews-Maison_Pepin_Confluence-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1920,Cote Sushi - Lyon Ampere,/Restaurant_Review-g187265-d26522261-Reviews-Cote_Sushi_Lyon_Ampere-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1921,Burning Cat,/Restaurant_Review-g187265-d27380557-Reviews-Burning_Cat-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 1 review
1922,Bozen Lyon,/Restaurant_Review-g187265-d23101631-Reviews-Bozen_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 10 reviews
1923,Chez Potiron,/Restaurant_Review-g187265-d6028813-Reviews-Chez_Potiron-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 10 reviews
1924,So Food,/Restaurant_Review-g187265-d15707974-Reviews-So_Food-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 6 reviews
1925,Les Tontons Burgers,/Restaurant_Review-g187265-d15024466-Reviews-Les_Tontons_Burgers-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 13 reviews
1926,The Kitch'Inn,/Restaurant_Review-g187265-d21198471-Reviews-The_Kitch_Inn-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 8 reviews
1927,Éclair Café,/Restaurant_Review-g187265-d27848574-Reviews-Eclair_Cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 2 reviews
1928,Le Marmaris,/Restaurant_Review-g187265-d7365753-Reviews-Le_Marmaris-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 19 reviews
1929,Louise Cafe,/Restaurant_Review-g187265-d11932524-Reviews-Louise_Cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 6 reviews
1930,Le Saint Rigaud,/Restaurant_Review-g187265-d8757467-Reviews-Le_Saint_Rigaud-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 3 reviews
1931,Delices d'Asie,/Restaurant_Review-g187265-d13327183-Reviews-Delices_d_Asie-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 7 reviews
1932,Ibiza Café,/Restaurant_Review-g187265-d25454515-Reviews-Ibiza_Cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 2 reviews
1933,Best Bagels,/Restaurant_Review-g187265-d12049274-Reviews-Best_Bagels-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 19 reviews
1934,Happy Feel,/Restaurant_Review-g187265-d10249766-Reviews-Happy_Feel-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 16 reviews
1935,Daily Cakes,/Restaurant_Review-g187265-d23430034-Reviews-Daily_Cakes-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 2 reviews
1936,Tacos World Lumiere,/Restaurant_Review-g187265-d15708057-Reviews-Tacos_World_Lumiere-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 3 reviews
1937,Nooi,/Restaurant_Review-g187265-d8026726-Reviews-Nooi-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 9 reviews
1938,Fresh Burritos Lyon Part Dieu,/Restaurant_Review-g187265-d11932831-Reviews-Fresh_Burritos_Lyon_Part_Dieu-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 74 reviews
1939,Tigre D'or,/Restaurant_Review-g187265-d26770324-Reviews-Tigre_D_or-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 2 reviews
1940,Ile de Med,/Restaurant_Review-g187265-d19841539-Reviews-Ile_de_Med-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 1 review
1941,Bar Restaurant Terrace,/Restaurant_Review-g187265-d2434947-Reviews-Bar_Restaurant_Terrace-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 195 reviews
1942,Le Cercle Du 6,/Restaurant_Review-g187265-d5799132-Reviews-Le_Cercle_Du_6-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 14 reviews
1943,Funkymonky,/Restaurant_Review-g187265-d24151018-Reviews-Funkymonky-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 10 reviews
1944,Ararat Royal Kebab,/Restaurant_Review-g187265-d3608552-Reviews-Ararat_Royal_Kebab-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 8 reviews
1945,Solal,/Restaurant_Review-g187265-d23492798-Reviews-Solal-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 7 reviews
1946,Baobab Odyssée des Saveurs,/Restaurant_Review-g187265-d23880161-Reviews-Baobab_Odyssee_des_Saveurs-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 4 reviews
1947,Planet Sushi,/Restaurant_Review-g187265-d4496587-Reviews-Planet_Sushi-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 80 reviews
1948,L'octogône Lyon,/Restaurant_Review-g187265-d23378517-Reviews-L_octogone_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 7 reviews
1949,L'oiseau Perché,/Restaurant_Review-g187265-d25040239-Reviews-L_oiseau_Perche-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 2 reviews
1950,Mangiabuono,/Restaurant_Review-g187265-d14924845-Reviews-Mangiabuono-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 5 reviews
1951,Naturalmente Italiano,/Restaurant_Review-g187265-d10810497-Reviews-Naturalmente_Italiano-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 8 reviews
1952,Cazza Di Luna,/Restaurant_Review-g187265-d15567754-Reviews-Cazza_Di_Luna-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 1 review
1953,A Pas de Loup,/Restaurant_Review-g187265-d25352619-Reviews-A_Pas_de_Loup-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 1 review
1954,Le Charles,/Restaurant_Review-g187265-d10356319-Reviews-Le_Charles-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 8 reviews
1955,Indian Brothers,/Restaurant_Review-g187265-d28287682-Reviews-Indian_Brothers-Lyon_Rhone_Auvergne_Rhone_Alpes.html,-1.0 of 5 bubbles. 1 review
1956,Baobab,/Restaurant_Review-g187265-d8469823-Reviews-Baobab-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 7 reviews
1957,Peniche le Sirius,/Restaurant_Review-g187265-d8440917-Reviews-Peniche_le_Sirius-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 111 reviews
1958,Nectar,/Restaurant_Review-g187265-d27463928-Reviews-Nectar-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 1 review
1959,Les Barjaqueurs,/Restaurant_Review-g187265-d12653682-Reviews-Les_Barjaqueurs-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 6 reviews
1960,Vitamines,/Restaurant_Review-g187265-d7260657-Reviews-Vitamines-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 6 reviews
1961,Henri B,/Restaurant_Review-g187265-d16616350-Reviews-Henri_B-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 4 reviews
1962,Le Cafe 76,/Restaurant_Review-g187265-d8747694-Reviews-Le_Cafe_76-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 8 reviews
1963,Plein Sud,/Restaurant_Review-g187265-d5890556-Reviews-Plein_Sud-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 10 reviews
1964,Le Monde Du Falafel,/Restaurant_Review-g187265-d15016761-Reviews-Le_Monde_Du_Falafel-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 12 reviews
1965,Berliner Das Original,/Restaurant_Review-g187265-d27279429-Reviews-Berliner_Das_Original-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 1 review
1966,The Food Factory,/Restaurant_Review-g187265-d23573653-Reviews-The_Food_Factory-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 1 review
1967,Tacos Story,/Restaurant_Review-g187265-d15708056-Reviews-Tacos_Story-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 6 reviews
1968,Le Commerce,/Restaurant_Review-g187265-d27211986-Reviews-Le_Commerce-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 2 reviews
1969,Le Banquet,/Restaurant_Review-g187265-d8262489-Reviews-Le_Banquet-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 7 reviews
1970,Mansaya,/Restaurant_Review-g187265-d12895192-Reviews-Mansaya-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 7 reviews
1971,Pokawa Lyon Vitton,/Restaurant_Review-g187265-d19599480-Reviews-Pokawa_Lyon_Vitton-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 36 reviews
1972,Des Bulles sous le Plafond,/Restaurant_Review-g187265-d21328016-Reviews-Des_Bulles_sous_le_Plafond-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 3 reviews
1973,L'Atelier d'Asie,/Restaurant_Review-g187265-d15707532-Reviews-L_Atelier_d_Asie-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 6 reviews
1974,Engimono quatre saisons,/Restaurant_Review-g187265-d26680833-Reviews-Engimono_quatre_saisons-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 1 review
1975,Lybeyrouth,/Restaurant_Review-g187265-d27244212-Reviews-Lybeyrouth-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 1 review
1976,Sushi Vaise,/Restaurant_Review-g187265-d15708042-Reviews-Sushi_Vaise-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 1 review
1977,La Terrasse,/Restaurant_Review-g187265-d17727181-Reviews-La_Terrasse-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 2 reviews
1978,Nok Nok,/Restaurant_Review-g187265-d28203442-Reviews-Nok_Nok-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 1 review
1979,Ma Gueule,/Restaurant_Review-g187265-d23742192-Reviews-Ma_Gueule-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 2 reviews
1980,Regal Exotic,/Restaurant_Review-g187265-d4992432-Reviews-Regal_Exotic-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 7 reviews
1981,La Brioche Doree,/Restaurant_Review-g187265-d1323405-Reviews-La_Brioche_Doree-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1982,L'atelier des raviolis,/Restaurant_Review-g187265-d16843598-Reviews-L_atelier_des_raviolis-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1983,Cave Saint Charles,/Restaurant_Review-g187265-d8762202-Reviews-Cave_Saint_Charles-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1984,Le Verso,/Restaurant_Review-g187265-d1324357-Reviews-Le_Verso-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1985,Cugini Italian Street Food,/Restaurant_Review-g187265-d25370110-Reviews-Cugini_Italian_Street_Food-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1986,Art Crepe,/Restaurant_Review-g187265-d19097564-Reviews-Art_Crepe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1987,Comptoir 41,/Restaurant_Review-g187265-d14087483-Reviews-Comptoir_41-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1988,La Bière Angulaire,/Restaurant_Review-g187265-d23108833-Reviews-La_Biere_Angulaire-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1989,Le Fournil De L'artisan,/Restaurant_Review-g187265-d23193489-Reviews-Le_Fournil_De_L_artisan-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1990,BOB - Blonde ou Brune,/Restaurant_Review-g187265-d25102859-Reviews-BOB_Blonde_ou_Brune-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1991,Café Du Lac,/Restaurant_Review-g187265-d28142633-Reviews-Cafe_Du_Lac-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1992,Green sur Mesure,/Restaurant_Review-g187265-d15560425-Reviews-Green_sur_Mesure-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1993,Le caveau des gourmands,/Restaurant_Review-g187265-d5996582-Reviews-Le_caveau_des_gourmands-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1994,Le Semple,/Restaurant_Review-g187265-d19606573-Reviews-Le_Semple-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1995,Docks Circus,/Restaurant_Review-g187265-d25198639-Reviews-Docks_Circus-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1996,Le Benedickt,/Restaurant_Review-g187265-d24967452-Reviews-Le_Benedickt-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1997,Ahika,/Restaurant_Review-g187265-d10091126-Reviews-Ahika-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1998,Le Gambetta,/Restaurant_Review-g187265-d8418544-Reviews-Le_Gambetta-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
1999,Brasserie Les Fac's,/Restaurant_Review-g187265-d8659285-Reviews-Brasserie_Les_Fac_s-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
2000,Le Bistrot Du Père,/Restaurant_Review-g187265-d27259433-Reviews-Le_Bistrot_Du_Pere-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
2001,Eat Sushi,/Restaurant_Review-g187265-d1945619-Reviews-Eat_Sushi-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
2002,My little Warung Vaise,/Restaurant_Review-g187265-d25455579-Reviews-My_little_Warung_Vaise-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
2003,Croix-Rousse Tandoori,/Restaurant_Review-g187265-d15707262-Reviews-Croix_Rousse_Tandoori-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
2004,L'âne Sans Queue,/Restaurant_Review-g187265-d23807611-Reviews-L_ane_Sans_Queue-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
2005,Salad days,/Restaurant_Review-g187265-d17724112-Reviews-Salad_days-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
2006,La Brioche Doree,/Restaurant_Review-g187265-d7279785-Reviews-La_Brioche_Doree-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
2007,Hiromi,/Restaurant_Review-g187265-d21328044-Reviews-Hiromi-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
2008,Kebab D'or - La Mer Egee,/Restaurant_Review-g187265-d5787722-Reviews-Kebab_D_or_La_Mer_Egee-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
2009,Entre Rome Et Naples,/Restaurant_Review-g187265-d17416495-Reviews-Entre_Rome_Et_Naples-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
2010,Le Globe Cafe Comptoir,/Restaurant_Review-g187265-d16848407-Reviews-Le_Globe_Cafe_Comptoir-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
2011,Baguettes Sandwichs & Tradition,/Restaurant_Review-g187265-d7705250-Reviews-Baguettes_Sandwichs_Tradition-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 7 reviews
2012,Paume de Pain,/Restaurant_Review-g187265-d15073422-Reviews-Paume_de_Pain-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 11 reviews
2013,Kaiyo Sushi,/Restaurant_Review-g187265-d14926172-Reviews-Kaiyo_Sushi-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 5 reviews
2014,Jordan Tomas - Pizza Mamamia Civrieux d'Azergues,/Restaurant_Review-g187265-d25155565-Reviews-Jordan_Tomas_Pizza_Mamamia_Civrieux_d_Azergues-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 4 reviews
2015,Minado,/Restaurant_Review-g187265-d13198096-Reviews-Minado-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 16 reviews
2016,Mika Sushi,/Restaurant_Review-g187265-d15707678-Reviews-Mika_Sushi-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 3 reviews
2017,Sushi One,/Restaurant_Review-g187265-d23864928-Reviews-Sushi_One-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 4 reviews
2018,Le Tagalou,/Restaurant_Review-g187265-d27290109-Reviews-Le_Tagalou-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 2 reviews
2019,Chicken House,/Restaurant_Review-g187265-d7023432-Reviews-Chicken_House-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 9 reviews
2020,Amiamis,/Restaurant_Review-g187265-d23604953-Reviews-Amiamis-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 1 review
2021,Le Tacos Lyonnais,/Restaurant_Review-g187265-d15707594-Reviews-Le_Tacos_Lyonnais-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 1 review
2022,Mapoke,/Restaurant_Review-g187265-d19767223-Reviews-Mapoke-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 5 reviews
2023,Creperie Bretonne,/Restaurant_Review-g187265-d18716724-Reviews-Creperie_Bretonne-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 4 reviews
2024,Pasta E Pizza Comme À La Maison,/Restaurant_Review-g187265-d23793732-Reviews-Pasta_E_Pizza_Comme_A_La_Maison-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 2 reviews
2025,Le Very Table,/Restaurant_Review-g187265-d14074999-Reviews-Le_Very_Table-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 8 reviews
